item_id,order_id,product_id,quantity,unit_price,unit_cost,line_subtotal,line_cost
ITEM-0009645,ORD-005442,501,1,42.0,13.0,42.0,13.0
ITEM-0009646,ORD-005442,502,1,22.99,5.5,22.99,5.5
ITEM-0009647,ORD-005442,307,2,29.99,8.0,59.98,16.0
ITEM-0009648,ORD-005442,105,2,39.99,12.0,79.98,24.0
ITEM-0009649,ORD-005443,102,1,49.99,18.0,49.99,18.0
ITEM-0009650,ORD-005444,103,1,89.99,36.0,89.99,36.0
ITEM-0009651,ORD-005445,107,1,59.99,22.0,59.99,22.0
ITEM-0009652,ORD-005446,401,1,26.0,6.0,26.0,6.0
ITEM-0009653,ORD-005446,402,1,34.0,8.5,34.0,8.5
ITEM-0009654,ORD-005447,201,1,28.0,8.5,28.0,8.5
ITEM-0009655,ORD-005448,505,2,75.0,24.0,150.0,48.0
ITEM-0009656,ORD-005448,104,1,349.99,175.0,349.99,175.0
ITEM-0009657,ORD-005449,202,3,68.0,22.0,204.0,66.0
ITEM-0009658,ORD-005449,303,1,24.99,7.5,24.99,7.5
ITEM-0009659,ORD-005449,302,2,45.0,15.0,90.0,30.0
ITEM-0009660,ORD-005449,103,1,89.99,36.0,89.99,36.0
ITEM-0009661,ORD-005450,108,3,29.99,9.5,89.97,28.5
ITEM-0009662,ORD-005450,105,1,39.99,12.0,39.99,12.0
ITEM-0009663,ORD-005451,202,1,68.0,22.0,68.0,22.0
ITEM-0009664,ORD-005451,205,1,54.0,16.0,54.0,16.0
ITEM-0009665,ORD-005451,301,1,289.0,130.0,289.0,130.0
ITEM-0009666,ORD-005452,102,1,49.99,18.0,49.99,18.0
ITEM-0009667,ORD-005453,405,2,18.0,4.0,36.0,8.0
ITEM-0009668,ORD-005454,303,1,24.99,7.5,24.99,7.5
ITEM-0009669,ORD-005454,501,1,42.0,13.0,42.0,13.0
ITEM-0009670,ORD-005455,107,1,59.99,22.0,59.99,22.0
ITEM-0009671,ORD-005456,402,1,34.0,8.5,34.0,8.5
ITEM-0009672,ORD-005456,104,3,349.99,175.0,1049.97,525.0
ITEM-0009673,ORD-005457,203,2,120.0,42.0,240.0,84.0
ITEM-0009674,ORD-005457,502,1,22.99,5.5,22.99,5.5
ITEM-0009675,ORD-005458,304,1,39.99,14.0,39.99,14.0
ITEM-0009676,ORD-005458,101,1,199.99,85.0,199.99,85.0
ITEM-0009677,ORD-005459,504,1,16.99,4.2,16.99,4.2
ITEM-0009678,ORD-005460,101,1,199.99,85.0,199.99,85.0
ITEM-0009679,ORD-005461,503,1,48.0,15.0,48.0,15.0
ITEM-0009680,ORD-005461,102,1,49.99,18.0,49.99,18.0
ITEM-0009681,ORD-005461,501,2,42.0,13.0,84.0,26.0
ITEM-0009682,ORD-005462,101,1,199.99,85.0,199.99,85.0
ITEM-0009683,ORD-005462,106,1,179.99,70.0,179.99,70.0
ITEM-0009684,ORD-005462,305,1,59.99,20.0,59.99,20.0
ITEM-0009685,ORD-005463,302,1,45.0,15.0,45.0,15.0
ITEM-0009686,ORD-005464,501,1,42.0,13.0,42.0,13.0
ITEM-0009687,ORD-005465,301,1,289.0,130.0,289.0,130.0
ITEM-0009688,ORD-005465,302,1,45.0,15.0,45.0,15.0
ITEM-0009689,ORD-005466,108,2,29.99,9.5,59.98,19.0
ITEM-0009690,ORD-005466,107,1,59.99,22.0,59.99,22.0
ITEM-0009691,ORD-005467,302,1,45.0,15.0,45.0,15.0
ITEM-0009692,ORD-005468,405,1,18.0,4.0,18.0,4.0
ITEM-0009693,ORD-005469,204,1,24.0,6.0,24.0,6.0
ITEM-0009694,ORD-005470,202,1,68.0,22.0,68.0,22.0
ITEM-0009695,ORD-005470,501,2,42.0,13.0,84.0,26.0
ITEM-0009696,ORD-005471,104,2,349.99,175.0,699.98,350.0
ITEM-0009697,ORD-005472,502,1,22.99,5.5,22.99,5.5
ITEM-0009698,ORD-005473,202,1,68.0,22.0,68.0,22.0
ITEM-0009699,ORD-005473,204,1,24.0,6.0,24.0,6.0
ITEM-0009700,ORD-005474,202,1,68.0,22.0,68.0,22.0
ITEM-0009701,ORD-005475,206,1,45.0,11.0,45.0,11.0
ITEM-0009702,ORD-005476,501,1,42.0,13.0,42.0,13.0
ITEM-0009703,ORD-005477,201,1,28.0,8.5,28.0,8.5
ITEM-0009704,ORD-005478,206,1,45.0,11.0,45.0,11.0
ITEM-0009705,ORD-005479,404,1,64.99,21.0,64.99,21.0
ITEM-0009706,ORD-005480,404,1,64.99,21.0,64.99,21.0
ITEM-0009707,ORD-005480,101,1,199.99,85.0,199.99,85.0
ITEM-0009708,ORD-005480,504,2,16.99,4.2,33.98,8.4
ITEM-0009709,ORD-005480,306,1,32.5,10.0,32.5,10.0
ITEM-0009710,ORD-005481,102,1,49.99,18.0,49.99,18.0
ITEM-0009711,ORD-005481,204,1,24.0,6.0,24.0,6.0
ITEM-0009712,ORD-005481,107,1,59.99,22.0,59.99,22.0
ITEM-0009713,ORD-005482,401,1,26.0,6.0,26.0,6.0
ITEM-0009714,ORD-005483,106,1,179.99,70.0,179.99,70.0
ITEM-0009715,ORD-005483,402,1,34.0,8.5,34.0,8.5
ITEM-0009716,ORD-005483,307,1,29.99,8.0,29.99,8.0
ITEM-0009717,ORD-005484,402,1,34.0,8.5,34.0,8.5
ITEM-0009718,ORD-005484,103,1,89.99,36.0,89.99,36.0
ITEM-0009719,ORD-005484,404,1,64.99,21.0,64.99,21.0
ITEM-0009720,ORD-005485,204,1,24.0,6.0,24.0,6.0
ITEM-0009721,ORD-005485,108,1,29.99,9.5,29.99,9.5
ITEM-0009722,ORD-005486,304,1,39.99,14.0,39.99,14.0
ITEM-0009723,ORD-005487,401,1,26.0,6.0,26.0,6.0
ITEM-0009724,ORD-005487,104,2,349.99,175.0,699.98,350.0
ITEM-0009725,ORD-005488,502,2,22.99,5.5,45.98,11.0
ITEM-0009726,ORD-005488,202,1,68.0,22.0,68.0,22.0
ITEM-0009727,ORD-005489,404,1,64.99,21.0,64.99,21.0
ITEM-0009728,ORD-005489,502,1,22.99,5.5,22.99,5.5
ITEM-0009729,ORD-005490,201,1,28.0,8.5,28.0,8.5
ITEM-0009730,ORD-005490,501,1,42.0,13.0,42.0,13.0
ITEM-0009731,ORD-005490,107,1,59.99,22.0,59.99,22.0
ITEM-0009732,ORD-005491,202,1,68.0,22.0,68.0,22.0
ITEM-0009733,ORD-005492,108,1,29.99,9.5,29.99,9.5
ITEM-0009734,ORD-005493,102,1,49.99,18.0,49.99,18.0
ITEM-0009735,ORD-005494,203,1,120.0,42.0,120.0,42.0
ITEM-0009736,ORD-005494,402,1,34.0,8.5,34.0,8.5
ITEM-0009737,ORD-005495,502,1,22.99,5.5,22.99,5.5
ITEM-0009738,ORD-005496,505,1,75.0,24.0,75.0,24.0
ITEM-0009739,ORD-005497,108,1,29.99,9.5,29.99,9.5
ITEM-0009740,ORD-005498,401,1,26.0,6.0,26.0,6.0
ITEM-0009741,ORD-005499,105,1,39.99,12.0,39.99,12.0
ITEM-0009742,ORD-005499,401,2,26.0,6.0,52.0,12.0
ITEM-0009743,ORD-005499,306,1,32.5,10.0,32.5,10.0
ITEM-0009744,ORD-005499,404,1,64.99,21.0,64.99,21.0
ITEM-0009745,ORD-005500,306,1,32.5,10.0,32.5,10.0
ITEM-0009746,ORD-005501,306,1,32.5,10.0,32.5,10.0
ITEM-0009747,ORD-005502,503,1,48.0,15.0,48.0,15.0
ITEM-0009748,ORD-005502,104,1,349.99,175.0,349.99,175.0
ITEM-0009749,ORD-005502,102,1,49.99,18.0,49.99,18.0
ITEM-0009750,ORD-005503,203,1,120.0,42.0,120.0,42.0
ITEM-0009751,ORD-005503,204,1,24.0,6.0,24.0,6.0
ITEM-0009752,ORD-005504,502,1,22.99,5.5,22.99,5.5
ITEM-0009753,ORD-005505,502,1,22.99,5.5,22.99,5.5
ITEM-0009754,ORD-005506,205,1,54.0,16.0,54.0,16.0
ITEM-0009755,ORD-005506,206,1,45.0,11.0,45.0,11.0
ITEM-0009756,ORD-005507,503,1,48.0,15.0,48.0,15.0
ITEM-0009757,ORD-005507,305,1,59.99,20.0,59.99,20.0
ITEM-0009758,ORD-005508,203,1,120.0,42.0,120.0,42.0
ITEM-0009759,ORD-005508,305,1,59.99,20.0,59.99,20.0
ITEM-0009760,ORD-005508,206,2,45.0,11.0,90.0,22.0
ITEM-0009761,ORD-005509,107,1,59.99,22.0,59.99,22.0
ITEM-0009762,ORD-005510,401,1,26.0,6.0,26.0,6.0
ITEM-0009763,ORD-005511,401,1,26.0,6.0,26.0,6.0
ITEM-0009764,ORD-005511,403,1,22.0,5.2,22.0,5.2
ITEM-0009765,ORD-005511,203,1,120.0,42.0,120.0,42.0
ITEM-0009766,ORD-005512,106,1,179.99,70.0,179.99,70.0
ITEM-0009767,ORD-005512,505,3,75.0,24.0,225.0,72.0
ITEM-0009768,ORD-005512,306,1,32.5,10.0,32.5,10.0
ITEM-0009769,ORD-005513,105,1,39.99,12.0,39.99,12.0
ITEM-0009770,ORD-005513,307,1,29.99,8.0,29.99,8.0
ITEM-0009771,ORD-005514,403,1,22.0,5.2,22.0,5.2
ITEM-0009772,ORD-005514,301,1,289.0,130.0,289.0,130.0
ITEM-0009773,ORD-005515,102,1,49.99,18.0,49.99,18.0
ITEM-0009774,ORD-005516,201,1,28.0,8.5,28.0,8.5
ITEM-0009775,ORD-005516,301,1,289.0,130.0,289.0,130.0
ITEM-0009776,ORD-005516,402,1,34.0,8.5,34.0,8.5
ITEM-0009777,ORD-005517,204,1,24.0,6.0,24.0,6.0
ITEM-0009778,ORD-005517,505,1,75.0,24.0,75.0,24.0
ITEM-0009779,ORD-005518,104,1,349.99,175.0,349.99,175.0
ITEM-0009780,ORD-005519,105,1,39.99,12.0,39.99,12.0
ITEM-0009781,ORD-005519,101,1,199.99,85.0,199.99,85.0
ITEM-0009782,ORD-005520,203,1,120.0,42.0,120.0,42.0
ITEM-0009783,ORD-005520,501,3,42.0,13.0,126.0,39.0
ITEM-0009784,ORD-005521,405,1,18.0,4.0,18.0,4.0
ITEM-0009785,ORD-005521,105,1,39.99,12.0,39.99,12.0
ITEM-0009786,ORD-005522,404,1,64.99,21.0,64.99,21.0
ITEM-0009787,ORD-005523,307,2,29.99,8.0,59.98,16.0
ITEM-0009788,ORD-005523,107,1,59.99,22.0,59.99,22.0
ITEM-0009789,ORD-005524,102,1,49.99,18.0,49.99,18.0
ITEM-0009790,ORD-005524,402,1,34.0,8.5,34.0,8.5
ITEM-0009791,ORD-005524,501,1,42.0,13.0,42.0,13.0
ITEM-0009792,ORD-005525,403,1,22.0,5.2,22.0,5.2
ITEM-0009793,ORD-005525,206,2,45.0,11.0,90.0,22.0
ITEM-0009794,ORD-005526,201,2,28.0,8.5,56.0,17.0
ITEM-0009795,ORD-005526,206,1,45.0,11.0,45.0,11.0
ITEM-0009796,ORD-005526,501,1,42.0,13.0,42.0,13.0
ITEM-0009797,ORD-005527,202,1,68.0,22.0,68.0,22.0
ITEM-0009798,ORD-005527,304,1,39.99,14.0,39.99,14.0
ITEM-0009799,ORD-005528,106,1,179.99,70.0,179.99,70.0
ITEM-0009800,ORD-005528,105,2,39.99,12.0,79.98,24.0
ITEM-0009801,ORD-005528,501,3,42.0,13.0,126.0,39.0
ITEM-0009802,ORD-005529,305,1,59.99,20.0,59.99,20.0
ITEM-0009803,ORD-005530,403,1,22.0,5.2,22.0,5.2
ITEM-0009804,ORD-005530,102,2,49.99,18.0,99.98,36.0
ITEM-0009805,ORD-005531,503,1,48.0,15.0,48.0,15.0
ITEM-0009806,ORD-005531,101,1,199.99,85.0,199.99,85.0
ITEM-0009807,ORD-005532,105,1,39.99,12.0,39.99,12.0
ITEM-0009808,ORD-005533,105,1,39.99,12.0,39.99,12.0
ITEM-0009809,ORD-005533,305,1,59.99,20.0,59.99,20.0
ITEM-0009810,ORD-005534,402,1,34.0,8.5,34.0,8.5
ITEM-0009811,ORD-005535,107,1,59.99,22.0,59.99,22.0
ITEM-0009812,ORD-005536,202,2,68.0,22.0,136.0,44.0
ITEM-0009813,ORD-005537,503,2,48.0,15.0,96.0,30.0
ITEM-0009814,ORD-005537,106,1,179.99,70.0,179.99,70.0
ITEM-0009815,ORD-005538,107,1,59.99,22.0,59.99,22.0
ITEM-0009816,ORD-005538,302,1,45.0,15.0,45.0,15.0
ITEM-0009817,ORD-005539,505,1,75.0,24.0,75.0,24.0
ITEM-0009818,ORD-005540,105,1,39.99,12.0,39.99,12.0
ITEM-0009819,ORD-005540,307,1,29.99,8.0,29.99,8.0
ITEM-0009820,ORD-005541,101,1,199.99,85.0,199.99,85.0
ITEM-0009821,ORD-005542,204,1,24.0,6.0,24.0,6.0
ITEM-0009822,ORD-005543,304,1,39.99,14.0,39.99,14.0
ITEM-0009823,ORD-005543,502,1,22.99,5.5,22.99,5.5
ITEM-0009824,ORD-005543,305,3,59.99,20.0,179.97,60.0
ITEM-0009825,ORD-005544,304,1,39.99,14.0,39.99,14.0
ITEM-0009826,ORD-005545,304,1,39.99,14.0,39.99,14.0
ITEM-0009827,ORD-005546,203,1,120.0,42.0,120.0,42.0
ITEM-0009828,ORD-005547,307,1,29.99,8.0,29.99,8.0
ITEM-0009829,ORD-005548,501,1,42.0,13.0,42.0,13.0
ITEM-0009830,ORD-005548,502,1,22.99,5.5,22.99,5.5
ITEM-0009831,ORD-005549,302,2,45.0,15.0,90.0,30.0
ITEM-0009832,ORD-005549,104,1,349.99,175.0,349.99,175.0
ITEM-0009833,ORD-005549,301,2,289.0,130.0,578.0,260.0
ITEM-0009834,ORD-005550,203,1,120.0,42.0,120.0,42.0
ITEM-0009835,ORD-005550,401,1,26.0,6.0,26.0,6.0
ITEM-0009836,ORD-005551,503,1,48.0,15.0,48.0,15.0
ITEM-0009837,ORD-005551,104,1,349.99,175.0,349.99,175.0
ITEM-0009838,ORD-005552,105,1,39.99,12.0,39.99,12.0
ITEM-0009839,ORD-005552,401,1,26.0,6.0,26.0,6.0
ITEM-0009840,ORD-005552,504,2,16.99,4.2,33.98,8.4
ITEM-0009841,ORD-005552,104,1,349.99,175.0,349.99,175.0
ITEM-0009842,ORD-005553,502,1,22.99,5.5,22.99,5.5
ITEM-0009843,ORD-005554,103,1,89.99,36.0,89.99,36.0
ITEM-0009844,ORD-005555,502,1,22.99,5.5,22.99,5.5
ITEM-0009845,ORD-005555,202,1,68.0,22.0,68.0,22.0
ITEM-0009846,ORD-005556,102,1,49.99,18.0,49.99,18.0
ITEM-0009847,ORD-005557,105,2,39.99,12.0,79.98,24.0
ITEM-0009848,ORD-005558,501,1,42.0,13.0,42.0,13.0
ITEM-0009849,ORD-005558,307,1,29.99,8.0,29.99,8.0
ITEM-0009850,ORD-005558,103,1,89.99,36.0,89.99,36.0
ITEM-0009851,ORD-005559,303,1,24.99,7.5,24.99,7.5
ITEM-0009852,ORD-005559,307,1,29.99,8.0,29.99,8.0
ITEM-0009853,ORD-005560,404,1,64.99,21.0,64.99,21.0
ITEM-0009854,ORD-005560,205,1,54.0,16.0,54.0,16.0
ITEM-0009855,ORD-005560,403,1,22.0,5.2,22.0,5.2
ITEM-0009856,ORD-005561,204,1,24.0,6.0,24.0,6.0
ITEM-0009857,ORD-005562,501,1,42.0,13.0,42.0,13.0
ITEM-0009858,ORD-005563,103,1,89.99,36.0,89.99,36.0
ITEM-0009859,ORD-005563,305,1,59.99,20.0,59.99,20.0
ITEM-0009860,ORD-005563,404,1,64.99,21.0,64.99,21.0
ITEM-0009861,ORD-005564,204,1,24.0,6.0,24.0,6.0
ITEM-0009862,ORD-005564,206,1,45.0,11.0,45.0,11.0
ITEM-0009863,ORD-005564,205,1,54.0,16.0,54.0,16.0
ITEM-0009864,ORD-005565,108,1,29.99,9.5,29.99,9.5
ITEM-0009865,ORD-005565,102,1,49.99,18.0,49.99,18.0
ITEM-0009866,ORD-005565,203,1,120.0,42.0,120.0,42.0
ITEM-0009867,ORD-005566,106,2,179.99,70.0,359.98,140.0
ITEM-0009868,ORD-005566,102,1,49.99,18.0,49.99,18.0
ITEM-0009869,ORD-005567,404,1,64.99,21.0,64.99,21.0
ITEM-0009870,ORD-005568,103,1,89.99,36.0,89.99,36.0
ITEM-0009871,ORD-005569,304,1,39.99,14.0,39.99,14.0
ITEM-0009872,ORD-005570,305,2,59.99,20.0,119.98,40.0
ITEM-0009873,ORD-005571,301,1,289.0,130.0,289.0,130.0
ITEM-0009874,ORD-005571,302,1,45.0,15.0,45.0,15.0
ITEM-0009875,ORD-005571,303,1,24.99,7.5,24.99,7.5
ITEM-0009876,ORD-005572,206,1,45.0,11.0,45.0,11.0
ITEM-0009877,ORD-005572,307,1,29.99,8.0,29.99,8.0
ITEM-0009878,ORD-005573,105,2,39.99,12.0,79.98,24.0
ITEM-0009879,ORD-005574,206,3,45.0,11.0,135.0,33.0
ITEM-0009880,ORD-005575,505,1,75.0,24.0,75.0,24.0
ITEM-0009881,ORD-005576,404,1,64.99,21.0,64.99,21.0
ITEM-0009882,ORD-005577,405,1,18.0,4.0,18.0,4.0
ITEM-0009883,ORD-005578,305,1,59.99,20.0,59.99,20.0
ITEM-0009884,ORD-005578,405,1,18.0,4.0,18.0,4.0
ITEM-0009885,ORD-005579,307,3,29.99,8.0,89.97,24.0
ITEM-0009886,ORD-005580,108,1,29.99,9.5,29.99,9.5
ITEM-0009887,ORD-005580,205,1,54.0,16.0,54.0,16.0
ITEM-0009888,ORD-005581,104,1,349.99,175.0,349.99,175.0
ITEM-0009889,ORD-005581,102,1,49.99,18.0,49.99,18.0
ITEM-0009890,ORD-005582,206,1,45.0,11.0,45.0,11.0
ITEM-0009891,ORD-005582,106,1,179.99,70.0,179.99,70.0
ITEM-0009892,ORD-005583,202,1,68.0,22.0,68.0,22.0
ITEM-0009893,ORD-005583,201,1,28.0,8.5,28.0,8.5
ITEM-0009894,ORD-005584,102,1,49.99,18.0,49.99,18.0
ITEM-0009895,ORD-005584,203,1,120.0,42.0,120.0,42.0
ITEM-0009896,ORD-005584,501,1,42.0,13.0,42.0,13.0
ITEM-0009897,ORD-005584,505,1,75.0,24.0,75.0,24.0
ITEM-0009898,ORD-005585,203,1,120.0,42.0,120.0,42.0
ITEM-0009899,ORD-005585,503,1,48.0,15.0,48.0,15.0
ITEM-0009900,ORD-005586,103,1,89.99,36.0,89.99,36.0
ITEM-0009901,ORD-005586,504,2,16.99,4.2,33.98,8.4
ITEM-0009902,ORD-005587,505,1,75.0,24.0,75.0,24.0
ITEM-0009903,ORD-005588,201,1,28.0,8.5,28.0,8.5
ITEM-0009904,ORD-005589,201,2,28.0,8.5,56.0,17.0
ITEM-0009905,ORD-005590,502,1,22.99,5.5,22.99,5.5
ITEM-0009906,ORD-005591,505,1,75.0,24.0,75.0,24.0
ITEM-0009907,ORD-005592,404,1,64.99,21.0,64.99,21.0
ITEM-0009908,ORD-005592,101,2,199.99,85.0,399.98,170.0
ITEM-0009909,ORD-005592,307,1,29.99,8.0,29.99,8.0
ITEM-0009910,ORD-005592,104,1,349.99,175.0,349.99,175.0
ITEM-0009911,ORD-005593,306,1,32.5,10.0,32.5,10.0
ITEM-0009912,ORD-005594,502,1,22.99,5.5,22.99,5.5
ITEM-0009913,ORD-005595,102,1,49.99,18.0,49.99,18.0
ITEM-0009914,ORD-005595,302,1,45.0,15.0,45.0,15.0
ITEM-0009915,ORD-005596,201,1,28.0,8.5,28.0,8.5
ITEM-0009916,ORD-005596,404,1,64.99,21.0,64.99,21.0
ITEM-0009917,ORD-005596,305,1,59.99,20.0,59.99,20.0
ITEM-0009918,ORD-005597,305,2,59.99,20.0,119.98,40.0
ITEM-0009919,ORD-005597,103,1,89.99,36.0,89.99,36.0
ITEM-0009920,ORD-005598,501,1,42.0,13.0,42.0,13.0
ITEM-0009921,ORD-005599,101,3,199.99,85.0,599.97,255.0
ITEM-0009922,ORD-005599,108,1,29.99,9.5,29.99,9.5
ITEM-0009923,ORD-005600,305,1,59.99,20.0,59.99,20.0
ITEM-0009924,ORD-005600,201,1,28.0,8.5,28.0,8.5
ITEM-0009925,ORD-005601,102,1,49.99,18.0,49.99,18.0
ITEM-0009926,ORD-005601,104,1,349.99,175.0,349.99,175.0
ITEM-0009927,ORD-005601,106,1,179.99,70.0,179.99,70.0
ITEM-0009928,ORD-005601,201,1,28.0,8.5,28.0,8.5
ITEM-0009929,ORD-005602,402,1,34.0,8.5,34.0,8.5
ITEM-0009930,ORD-005603,204,1,24.0,6.0,24.0,6.0
ITEM-0009931,ORD-005604,503,1,48.0,15.0,48.0,15.0
ITEM-0009932,ORD-005605,502,1,22.99,5.5,22.99,5.5
ITEM-0009933,ORD-005605,206,1,45.0,11.0,45.0,11.0
ITEM-0009934,ORD-005606,503,1,48.0,15.0,48.0,15.0
ITEM-0009935,ORD-005607,306,1,32.5,10.0,32.5,10.0
ITEM-0009936,ORD-005608,203,2,120.0,42.0,240.0,84.0
ITEM-0009937,ORD-005609,505,1,75.0,24.0,75.0,24.0
ITEM-0009938,ORD-005610,403,3,22.0,5.2,66.0,15.6
ITEM-0009939,ORD-005611,203,1,120.0,42.0,120.0,42.0
ITEM-0009940,ORD-005612,403,1,22.0,5.2,22.0,5.2
ITEM-0009941,ORD-005612,305,1,59.99,20.0,59.99,20.0
ITEM-0009942,ORD-005613,404,1,64.99,21.0,64.99,21.0
ITEM-0009943,ORD-005614,304,1,39.99,14.0,39.99,14.0
ITEM-0009944,ORD-005615,505,1,75.0,24.0,75.0,24.0
ITEM-0009945,ORD-005615,306,1,32.5,10.0,32.5,10.0
ITEM-0009946,ORD-005615,106,1,179.99,70.0,179.99,70.0
ITEM-0009947,ORD-005615,107,1,59.99,22.0,59.99,22.0
ITEM-0009948,ORD-005616,306,1,32.5,10.0,32.5,10.0
ITEM-0009949,ORD-005617,306,1,32.5,10.0,32.5,10.0
ITEM-0009950,ORD-005617,204,2,24.0,6.0,48.0,12.0
ITEM-0009951,ORD-005618,504,1,16.99,4.2,16.99,4.2
ITEM-0009952,ORD-005618,404,1,64.99,21.0,64.99,21.0
ITEM-0009953,ORD-005618,301,2,289.0,130.0,578.0,260.0
ITEM-0009954,ORD-005618,304,1,39.99,14.0,39.99,14.0
ITEM-0009955,ORD-005619,405,1,18.0,4.0,18.0,4.0
ITEM-0009956,ORD-005620,103,1,89.99,36.0,89.99,36.0
ITEM-0009957,ORD-005621,303,1,24.99,7.5,24.99,7.5
ITEM-0009958,ORD-005621,403,1,22.0,5.2,22.0,5.2
ITEM-0009959,ORD-005622,102,2,49.99,18.0,99.98,36.0
ITEM-0009960,ORD-005623,203,1,120.0,42.0,120.0,42.0
ITEM-0009961,ORD-005624,504,2,16.99,4.2,33.98,8.4
ITEM-0009962,ORD-005624,201,2,28.0,8.5,56.0,17.0
ITEM-0009963,ORD-005624,307,1,29.99,8.0,29.99,8.0
ITEM-0009964,ORD-005625,401,1,26.0,6.0,26.0,6.0
ITEM-0009965,ORD-005626,204,1,24.0,6.0,24.0,6.0
ITEM-0009966,ORD-005627,404,1,64.99,21.0,64.99,21.0
ITEM-0009967,ORD-005628,305,1,59.99,20.0,59.99,20.0
ITEM-0009968,ORD-005628,501,1,42.0,13.0,42.0,13.0
ITEM-0009969,ORD-005628,205,1,54.0,16.0,54.0,16.0
ITEM-0009970,ORD-005629,102,1,49.99,18.0,49.99,18.0
ITEM-0009971,ORD-005629,305,1,59.99,20.0,59.99,20.0
ITEM-0009972,ORD-005630,405,3,18.0,4.0,54.0,12.0
ITEM-0009973,ORD-005630,505,1,75.0,24.0,75.0,24.0
ITEM-0009974,ORD-005631,304,1,39.99,14.0,39.99,14.0
ITEM-0009975,ORD-005632,405,2,18.0,4.0,36.0,8.0
ITEM-0009976,ORD-005632,505,1,75.0,24.0,75.0,24.0
ITEM-0009977,ORD-005633,101,1,199.99,85.0,199.99,85.0
ITEM-0009978,ORD-005633,107,2,59.99,22.0,119.98,44.0
ITEM-0009979,ORD-005633,105,1,39.99,12.0,39.99,12.0
ITEM-0009980,ORD-005634,405,1,18.0,4.0,18.0,4.0
ITEM-0009981,ORD-005634,205,1,54.0,16.0,54.0,16.0
ITEM-0009982,ORD-005634,202,1,68.0,22.0,68.0,22.0
ITEM-0009983,ORD-005635,206,1,45.0,11.0,45.0,11.0
ITEM-0009984,ORD-005636,505,1,75.0,24.0,75.0,24.0
ITEM-0009985,ORD-005637,304,1,39.99,14.0,39.99,14.0
ITEM-0009986,ORD-005638,102,1,49.99,18.0,49.99,18.0
ITEM-0009987,ORD-005639,403,1,22.0,5.2,22.0,5.2
ITEM-0009988,ORD-005640,504,1,16.99,4.2,16.99,4.2
ITEM-0009989,ORD-005641,505,2,75.0,24.0,150.0,48.0
ITEM-0009990,ORD-005641,402,1,34.0,8.5,34.0,8.5
ITEM-0009991,ORD-005642,304,1,39.99,14.0,39.99,14.0
ITEM-0009992,ORD-005642,301,2,289.0,130.0,578.0,260.0
ITEM-0009993,ORD-005642,402,2,34.0,8.5,68.0,17.0
ITEM-0009994,ORD-005643,202,1,68.0,22.0,68.0,22.0
ITEM-0009995,ORD-005644,502,1,22.99,5.5,22.99,5.5
ITEM-0009996,ORD-005644,205,1,54.0,16.0,54.0,16.0
ITEM-0009997,ORD-005644,102,2,49.99,18.0,99.98,36.0
ITEM-0009998,ORD-005645,107,1,59.99,22.0,59.99,22.0
ITEM-0009999,ORD-005645,504,1,16.99,4.2,16.99,4.2
ITEM-0010000,ORD-005646,107,1,59.99,22.0,59.99,22.0
ITEM-0010001,ORD-005646,106,1,179.99,70.0,179.99,70.0
ITEM-0010002,ORD-005646,302,1,45.0,15.0,45.0,15.0
ITEM-0010003,ORD-005646,101,2,199.99,85.0,399.98,170.0
ITEM-0010004,ORD-005647,504,1,16.99,4.2,16.99,4.2
ITEM-0010005,ORD-005647,203,3,120.0,42.0,360.0,126.0
ITEM-0010006,ORD-005648,504,1,16.99,4.2,16.99,4.2
ITEM-0010007,ORD-005649,303,1,24.99,7.5,24.99,7.5
ITEM-0010008,ORD-005649,206,1,45.0,11.0,45.0,11.0
ITEM-0010009,ORD-005650,105,1,39.99,12.0,39.99,12.0
ITEM-0010010,ORD-005651,106,1,179.99,70.0,179.99,70.0
ITEM-0010011,ORD-005652,305,1,59.99,20.0,59.99,20.0
ITEM-0010012,ORD-005652,108,1,29.99,9.5,29.99,9.5
ITEM-0010013,ORD-005653,206,1,45.0,11.0,45.0,11.0
ITEM-0010014,ORD-005653,307,1,29.99,8.0,29.99,8.0
ITEM-0010015,ORD-005654,503,1,48.0,15.0,48.0,15.0
ITEM-0010016,ORD-005654,205,1,54.0,16.0,54.0,16.0
ITEM-0010017,ORD-005655,205,1,54.0,16.0,54.0,16.0
ITEM-0010018,ORD-005655,304,1,39.99,14.0,39.99,14.0
ITEM-0010019,ORD-005656,502,3,22.99,5.5,68.97,16.5
ITEM-0010020,ORD-005656,202,1,68.0,22.0,68.0,22.0
ITEM-0010021,ORD-005657,305,1,59.99,20.0,59.99,20.0
ITEM-0010022,ORD-005658,202,1,68.0,22.0,68.0,22.0
ITEM-0010023,ORD-005659,206,1,45.0,11.0,45.0,11.0
ITEM-0010024,ORD-005660,102,2,49.99,18.0,99.98,36.0
ITEM-0010025,ORD-005660,504,1,16.99,4.2,16.99,4.2
ITEM-0010026,ORD-005660,405,1,18.0,4.0,18.0,4.0
ITEM-0010027,ORD-005661,303,2,24.99,7.5,49.98,15.0
ITEM-0010028,ORD-005661,302,1,45.0,15.0,45.0,15.0
ITEM-0010029,ORD-005662,503,1,48.0,15.0,48.0,15.0
ITEM-0010030,ORD-005662,402,1,34.0,8.5,34.0,8.5
ITEM-0010031,ORD-005663,306,1,32.5,10.0,32.5,10.0
