order_id,customer_id,order_date,order_date_only,order_status,payment_method,subtotal,discount_amount,shipping_fee,total_amount,total_cost,gross_profit,order_sequence
ORD-005758,CUST-02523,2025-08-22 00:00:00,2025-08-22,Completed,Buy Now Pay Later,179.97,27.0,0.0,152.97,60.0,92.97,10
ORD-005759,CUST-02523,2025-10-05 00:00:00,2025-10-05,Completed,Credit Card,49.99,10.0,0.0,39.99,18.0,21.99,11
ORD-005760,CUST-02523,2025-11-08 00:00:00,2025-11-08,Completed,Credit Card,211.97,42.39,7.99,177.57,75.0,94.58,12
ORD-005761,CUST-02524,2025-02-04 00:00:00,2025-02-04,Completed,PayPal,16.99,0.0,9.99,26.98,4.2,12.79,1
ORD-005762,CUST-02525,2024-10-15 00:00:00,2024-10-15,Completed,Credit Card,32.5,4.88,7.99,35.61,10.0,17.62,1
ORD-005763,CUST-02526,2024-04-08 00:00:00,2024-04-08,Cancelled,Credit Card,29.99,0.0,0.0,29.99,8.0,21.99,1
ORD-005764,CUST-02526,2024-05-17 00:00:00,2024-05-17,Completed,Buy Now Pay Later,18.0,1.8,9.99,26.19,4.0,12.2,2
ORD-005765,CUST-02526,2024-08-30 00:00:00,2024-08-30,Completed,Buy Now Pay Later,173.99,0.0,0.0,173.99,62.0,111.99,3
ORD-005766,CUST-02527,2025-05-07 00:00:00,2025-05-07,Completed,Credit Card,289.0,0.0,7.99,296.99,130.0,159.0,1
ORD-005767,CUST-02528,2024-08-01 00:00:00,2024-08-01,Completed,Credit Card,199.99,0.0,0.0,199.99,85.0,114.99,1
ORD-005768,CUST-02529,2025-04-14 00:00:00,2025-04-14,Completed,Credit Card,209.98000000000002,10.5,0.0,199.48,72.0,127.48,1
ORD-005769,CUST-02529,2025-06-22 00:00:00,2025-06-22,Completed,Credit Card,75.0,15.0,0.0,60.0,24.0,36.0,2
ORD-005770,CUST-02529,2025-09-09 00:00:00,2025-09-09,Completed,PayPal,54.0,5.4,0.0,48.6,16.0,32.6,3
ORD-005771,CUST-02530,2024-11-14 00:00:00,2024-11-14,Completed,Credit Card,229.97,34.5,0.0,195.47,90.0,105.47,1
ORD-005772,CUST-02530,2025-01-09 00:00:00,2025-01-09,Completed,PayPal,22.99,0.0,0.0,22.99,5.5,17.49,2
ORD-005773,CUST-02531,2024-12-21 00:00:00,2024-12-21,Completed,Credit Card,100.5,5.03,9.99,105.46,32.0,63.47,1
ORD-005774,CUST-02532,2024-07-09 00:00:00,2024-07-09,Completed,Credit Card,599.97,0.0,7.99,607.96,255.0,344.97,1
ORD-005775,CUST-02533,2024-12-30 00:00:00,2024-12-30,Completed,PayPal,269.96000000000004,53.99,0.0,215.97,94.0,121.97,1
ORD-005776,CUST-02534,2024-12-02 00:00:00,2024-12-02,Completed,Buy Now Pay Later,46.989999999999995,2.35,7.99,52.63,11.5,33.14,1
ORD-005777,CUST-02535,2024-12-24 00:00:00,2024-12-24,Completed,Buy Now Pay Later,82.99,12.45,0.0,70.54,25.0,45.54,1
ORD-005778,CUST-02535,2025-03-12 00:00:00,2025-03-12,Completed,Debit Card,89.97,0.0,7.99,97.96,25.5,64.47,2
ORD-005779,CUST-02535,2025-04-17 00:00:00,2025-04-17,Completed,Buy Now Pay Later,116.98,11.7,9.99,115.27,34.0,71.28,3
ORD-005780,CUST-02535,2025-06-23 00:00:00,2025-06-23,Completed,Credit Card,54.0,0.0,0.0,54.0,16.0,38.0,4
ORD-005781,CUST-02536,2025-07-15 00:00:00,2025-07-15,Completed,Credit Card,48.0,2.4,9.99,55.59,15.0,30.6,1
ORD-005782,CUST-02536,2025-08-10 00:00:00,2025-08-10,Completed,Credit Card,171.98,0.0,4.99,176.97,55.0,116.98,2
ORD-005783,CUST-02536,2025-11-05 00:00:00,2025-11-05,Completed,Credit Card,219.98000000000002,11.0,0.0,208.98,70.0,138.98,3
ORD-005784,CUST-02537,2024-03-17 00:00:00,2024-03-17,Completed,PayPal,399.98,40.0,4.99,364.97,170.0,189.98,1
ORD-005785,CUST-02538,2024-02-20 00:00:00,2024-02-20,Completed,PayPal,349.99,0.0,4.99,354.98,175.0,174.99,1
ORD-005786,CUST-02539,2024-10-30 00:00:00,2024-10-30,Completed,PayPal,529.97,0.0,4.99,534.96,247.0,282.97,1
ORD-005787,CUST-02540,2024-03-22 00:00:00,2024-03-22,Completed,Credit Card,18.0,1.8,4.99,21.19,4.0,12.2,1
ORD-005788,CUST-02541,2024-07-16 00:00:00,2024-07-16,Completed,PayPal,45.0,6.75,0.0,38.25,11.0,27.25,1
ORD-005789,CUST-02542,2025-10-22 00:00:00,2025-10-22,Completed,Credit Card,59.98,0.0,9.99,69.97,16.0,43.98,1
ORD-005790,CUST-02543,2024-09-22 00:00:00,2024-09-22,Completed,Debit Card,116.99,17.55,0.0,99.44,36.0,63.44,1
ORD-005791,CUST-02544,2025-05-18 00:00:00,2025-05-18,Completed,Buy Now Pay Later,32.5,6.5,0.0,26.0,10.0,16.0,1
ORD-005792,CUST-02544,2025-05-31 00:00:00,2025-05-31,Completed,Buy Now Pay Later,119.97999999999999,18.0,0.0,101.98,45.5,56.48,2
ORD-005793,CUST-02544,2025-06-16 00:00:00,2025-06-16,Completed,PayPal,29.99,0.0,0.0,29.99,9.5,20.49,3
ORD-005794,CUST-02544,2025-08-28 00:00:00,2025-08-28,Completed,Credit Card,389.98,58.5,0.0,331.48,148.0,183.48,4
ORD-005795,CUST-02544,2025-10-09 00:00:00,2025-10-09,Completed,Debit Card,29.99,0.0,4.99,34.98,9.5,20.49,5
ORD-005796,CUST-02545,2024-06-28 00:00:00,2024-06-28,Completed,Buy Now Pay Later,113.99000000000001,0.0,0.0,113.99,38.0,75.99,1
ORD-005797,CUST-02546,2025-02-02 00:00:00,2025-02-02,Completed,PayPal,28.0,5.6,9.99,32.39,8.5,13.9,1
ORD-005798,CUST-02546,2025-02-23 00:00:00,2025-02-23,Completed,Buy Now Pay Later,39.99,0.0,0.0,39.99,12.0,27.99,2
ORD-005799,CUST-02546,2025-04-03 00:00:00,2025-04-03,Cancelled,Credit Card,143.98,14.4,0.0,129.58,43.5,86.08,3
ORD-005800,CUST-02547,2024-12-20 00:00:00,2024-12-20,Completed,Credit Card,86.5,0.0,0.0,86.5,26.0,60.5,1
ORD-005801,CUST-02548,2024-09-27 00:00:00,2024-09-27,Completed,PayPal,68.0,0.0,9.99,77.99,22.0,46.0,1
ORD-005802,CUST-02549,2024-12-04 00:00:00,2024-12-04,Completed,PayPal,136.96,27.39,7.99,117.56,43.7,65.87,1
ORD-005803,CUST-02549,2025-01-06 00:00:00,2025-01-06,Completed,Credit Card,104.99,5.25,9.99,109.73,32.0,67.74,2
ORD-005804,CUST-02550,2024-10-23 00:00:00,2024-10-23,Completed,Credit Card,39.99,6.0,0.0,33.99,14.0,19.99,1
ORD-005805,CUST-02551,2024-06-25 00:00:00,2024-06-25,Completed,PayPal,349.99,0.0,0.0,349.99,175.0,174.99,1
ORD-005806,CUST-02552,2024-12-15 00:00:00,2024-12-15,Completed,Credit Card,258.98,51.8,0.0,207.18,95.5,111.68,1
ORD-005807,CUST-02552,2025-02-04 00:00:00,2025-02-04,Completed,PayPal,45.0,0.0,0.0,45.0,11.0,34.0,2
ORD-005808,CUST-02553,2024-11-19 00:00:00,2024-11-19,Completed,PayPal,213.98,32.1,0.0,181.88,80.5,101.38,1
ORD-005809,CUST-02553,2024-12-23 00:00:00,2024-12-23,Completed,Buy Now Pay Later,124.0,0.0,0.0,124.0,38.5,85.5,2
ORD-005810,CUST-02553,2025-02-02 00:00:00,2025-02-02,Completed,Buy Now Pay Later,516.99,77.55,0.0,439.44,211.2,228.24,3
ORD-005811,CUST-02554,2025-10-21 00:00:00,2025-10-21,Completed,Credit Card,221.99,22.2,0.0,199.79,83.0,116.79,1
ORD-005812,CUST-02555,2025-04-21 00:00:00,2025-04-21,Completed,PayPal,107.99000000000001,0.0,0.0,107.99,37.0,70.99,1
ORD-005813,CUST-02555,2025-06-19 00:00:00,2025-06-19,Completed,Credit Card,68.0,0.0,4.99,72.99,22.0,46.0,2
ORD-005814,CUST-02555,2025-07-02 00:00:00,2025-07-02,Completed,Credit Card,49.99,7.5,0.0,42.49,18.0,24.49,3
ORD-005815,CUST-02556,2025-02-27 00:00:00,2025-02-27,Completed,Credit Card,54.0,2.7,4.99,56.29,16.0,35.3,1
ORD-005816,CUST-02557,2024-07-17 00:00:00,2024-07-17,Returned,PayPal,98.0,0.0,4.99,102.99,30.0,68.0,1
ORD-005817,CUST-02558,2024-09-11 00:00:00,2024-09-11,Completed,Debit Card,22.0,2.2,0.0,19.8,5.2,14.6,1
ORD-005818,CUST-02559,2024-09-25 00:00:00,2024-09-25,Completed,Credit Card,152.99,0.0,0.0,152.99,48.5,104.49,1
ORD-005819,CUST-02559,2025-01-01 00:00:00,2025-01-01,Returned,Credit Card,29.99,0.0,7.99,37.98,8.0,21.99,2
ORD-005820,CUST-02559,2025-03-03 00:00:00,2025-03-03,Completed,Credit Card,110.97,0.0,0.0,110.97,32.0,78.97,3
ORD-005821,CUST-02560,2024-06-15 00:00:00,2024-06-15,Completed,Credit Card,161.98000000000002,0.0,0.0,161.98,50.0,111.98,1
ORD-005822,CUST-02561,2025-01-08 00:00:00,2025-01-08,Completed,PayPal,629.9300000000001,0.0,0.0,629.93,271.0,358.93,1
ORD-005823,CUST-02561,2025-02-10 00:00:00,2025-02-10,Completed,Credit Card,349.99,0.0,0.0,349.99,175.0,174.99,2
ORD-005824,CUST-02561,2025-03-10 00:00:00,2025-03-10,Completed,Debit Card,44.989999999999995,0.0,7.99,52.98,10.7,34.29,3
ORD-005825,CUST-02561,2025-04-28 00:00:00,2025-04-28,Completed,Debit Card,97.99000000000001,0.0,0.0,97.99,30.0,67.99,4
ORD-005826,CUST-02561,2025-06-18 00:00:00,2025-06-18,Cancelled,PayPal,32.5,0.0,0.0,32.5,10.0,22.5,5
ORD-005827,CUST-02561,2025-07-15 00:00:00,2025-07-15,Completed,PayPal,726.96,36.35,0.0,690.61,319.2,371.41,6
ORD-005828,CUST-02562,2024-10-04 00:00:00,2024-10-04,Completed,PayPal,39.99,2.0,4.99,42.98,12.0,25.99,1
ORD-005829,CUST-02563,2024-02-19 00:00:00,2024-02-19,Completed,PayPal,22.0,0.0,0.0,22.0,5.2,16.8,1
ORD-005830,CUST-02564,2025-08-30 00:00:00,2025-08-30,Completed,Credit Card,64.99,0.0,7.99,72.98,21.0,43.99,1
ORD-005831,CUST-02565,2025-03-15 00:00:00,2025-03-15,Completed,Credit Card,129.99,6.5,0.0,123.49,36.5,86.99,1
ORD-005832,CUST-02565,2025-05-04 00:00:00,2025-05-04,Completed,Credit Card,348.99,0.0,0.0,348.99,150.0,198.99,2
ORD-005833,CUST-02565,2025-07-04 00:00:00,2025-07-04,Cancelled,Credit Card,64.99,0.0,7.99,72.98,21.0,43.99,3
ORD-005834,CUST-02565,2025-07-13 00:00:00,2025-07-13,Completed,Credit Card,64.98,0.0,9.99,74.97,19.5,45.48,4
ORD-005835,CUST-02565,2025-08-07 00:00:00,2025-08-07,Completed,Credit Card,71.0,3.55,0.0,67.45,17.0,50.45,5
ORD-005836,CUST-02565,2025-08-22 00:00:00,2025-08-22,Completed,Credit Card,42.0,0.0,4.99,46.99,13.0,29.0,6
ORD-005837,CUST-02565,2025-11-07 00:00:00,2025-11-07,Completed,Buy Now Pay Later,44.989999999999995,4.5,0.0,40.49,10.7,29.79,7
ORD-005838,CUST-02565,2025-12-19 00:00:00,2025-12-19,Completed,Credit Card,377.99,37.8,0.0,340.19,183.5,156.69,8
ORD-005839,CUST-02566,2024-12-31 00:00:00,2024-12-31,Completed,Credit Card,389.98,19.5,7.99,378.47,187.0,183.48,1
ORD-005840,CUST-02566,2025-04-21 00:00:00,2025-04-21,Completed,Credit Card,182.5,0.0,0.0,182.5,58.0,124.5,2
ORD-005841,CUST-02566,2025-06-15 00:00:00,2025-06-15,Completed,PayPal,16.99,0.0,9.99,26.98,4.2,12.79,3
ORD-005842,CUST-02566,2025-08-19 00:00:00,2025-08-19,Completed,Credit Card,162.0,0.0,9.99,171.99,55.0,107.0,4
ORD-005843,CUST-02566,2025-09-22 00:00:00,2025-09-22,Completed,PayPal,45.0,4.5,0.0,40.5,15.0,25.5,5
ORD-005844,CUST-02566,2025-11-23 00:00:00,2025-11-23,Completed,PayPal,94.0,4.7,0.0,89.3,23.0,66.3,6
ORD-005845,CUST-02567,2024-12-11 00:00:00,2024-12-11,Completed,PayPal,133.5,26.7,0.0,106.8,42.0,64.8,1
ORD-005846,CUST-02567,2025-01-23 00:00:00,2025-01-23,Completed,Credit Card,353.99,0.0,0.0,353.99,120.0,233.99,2
ORD-005847,CUST-02567,2025-03-14 00:00:00,2025-03-14,Completed,Credit Card,75.0,0.0,0.0,75.0,24.0,51.0,3
ORD-005848,CUST-02568,2025-07-08 00:00:00,2025-07-08,Returned,Credit Card,217.99,21.8,0.0,196.19,89.0,107.19,1
ORD-005849,CUST-02569,2024-09-25 00:00:00,2024-09-25,Completed,Credit Card,63.99,0.0,7.99,71.98,18.0,45.99,1
ORD-005850,CUST-02570,2025-02-07 00:00:00,2025-02-07,Completed,PayPal,42.0,0.0,0.0,42.0,13.0,29.0,1
ORD-005851,CUST-02570,2025-03-23 00:00:00,2025-03-23,Returned,PayPal,24.99,3.75,9.99,31.23,7.5,13.74,2
ORD-005852,CUST-02570,2025-05-16 00:00:00,2025-05-16,Completed,Debit Card,346.49,0.0,9.99,356.48,147.5,198.99,3
ORD-005853,CUST-02571,2025-11-22 00:00:00,2025-11-22,Completed,Buy Now Pay Later,184.98,9.25,7.99,183.72,56.5,119.23,1
ORD-005854,CUST-02572,2024-08-12 00:00:00,2024-08-12,Completed,Credit Card,166.97,0.0,7.99,174.96,62.2,104.77,1
ORD-005855,CUST-02573,2024-06-01 00:00:00,2024-06-01,Completed,Buy Now Pay Later,68.97,3.45,9.99,75.51,16.5,49.02,1
ORD-005856,CUST-02574,2024-02-17 00:00:00,2024-02-17,Completed,Debit Card,132.99,19.95,0.0,113.04,43.0,70.04,1
ORD-005857,CUST-02575,2025-04-28 00:00:00,2025-04-28,Completed,Credit Card,79.98,12.0,7.99,75.97,28.0,39.98,1
ORD-005858,CUST-02576,2025-05-23 00:00:00,2025-05-23,Completed,Credit Card,34.0,0.0,0.0,34.0,8.5,25.5,1
ORD-005859,CUST-02577,2024-12-26 00:00:00,2024-12-26,Returned,Credit Card,107.97999999999999,5.4,0.0,102.58,32.5,70.08,1
ORD-005860,CUST-02577,2025-03-10 00:00:00,2025-03-10,Completed,Debit Card,381.0,0.0,4.99,385.99,158.0,223.0,2
ORD-005861,CUST-02577,2025-04-23 00:00:00,2025-04-23,Completed,Credit Card,99.0,0.0,0.0,99.0,31.0,68.0,3
ORD-005862,CUST-02578,2024-12-29 00:00:00,2024-12-29,Completed,Buy Now Pay Later,134.98000000000002,13.5,0.0,121.48,39.0,82.48,1
ORD-005863,CUST-02579,2024-10-12 00:00:00,2024-10-12,Completed,PayPal,120.0,12.0,0.0,108.0,42.0,66.0,1
ORD-005864,CUST-02579,2025-01-16 00:00:00,2025-01-16,Completed,Credit Card,64.98,13.0,0.0,51.98,21.5,30.48,2
ORD-005865,CUST-02579,2025-02-05 00:00:00,2025-02-05,Completed,Credit Card,39.99,0.0,7.99,47.98,14.0,25.99,3
ORD-005866,CUST-02580,2024-07-22 00:00:00,2024-07-22,Completed,PayPal,459.97,0.0,7.99,467.96,190.0,269.97,1
ORD-005867,CUST-02580,2024-09-15 00:00:00,2024-09-15,Completed,PayPal,48.0,7.2,0.0,40.8,15.0,25.8,2
ORD-005868,CUST-02581,2024-01-08 00:00:00,2024-01-08,Completed,Credit Card,59.99,0.0,0.0,59.99,20.0,39.99,1
ORD-005869,CUST-02581,2024-03-10 00:00:00,2024-03-10,Completed,Credit Card,34.0,0.0,0.0,34.0,8.5,25.5,2
ORD-005870,CUST-02581,2024-04-20 00:00:00,2024-04-20,Completed,Credit Card,56.980000000000004,8.55,0.0,48.43,16.2,32.23,3
ORD-005871,CUST-02581,2024-05-28 00:00:00,2024-05-28,Completed,Credit Card,59.99,0.0,0.0,59.99,20.0,39.99,4
ORD-005872,CUST-02582,2024-09-02 00:00:00,2024-09-02,Completed,Credit Card,120.0,0.0,0.0,120.0,42.0,78.0,1
ORD-005873,CUST-02582,2024-10-12 00:00:00,2024-10-12,Completed,Buy Now Pay Later,52.0,0.0,9.99,61.99,12.0,40.0,2
ORD-005874,CUST-02582,2024-11-06 00:00:00,2024-11-06,Completed,PayPal,229.98000000000002,34.5,7.99,203.47,88.0,107.48,3
ORD-005875,CUST-02582,2024-12-07 00:00:00,2024-12-07,Completed,Credit Card,124.99000000000001,6.25,0.0,118.74,40.0,78.74,4
ORD-005876,CUST-02582,2025-01-02 00:00:00,2025-01-02,Completed,Credit Card,74.97999999999999,0.0,7.99,82.97,20.2,54.78,5
ORD-005877,CUST-02583,2024-04-13 00:00:00,2024-04-13,Completed,Debit Card,22.0,0.0,9.99,31.99,5.2,16.8,1
ORD-005878,CUST-02584,2024-06-13 00:00:00,2024-06-13,Completed,Debit Card,142.99,7.15,7.99,143.83,47.5,88.34,1
ORD-005879,CUST-02585,2024-05-23 00:00:00,2024-05-23,Completed,Credit Card,24.0,0.0,0.0,24.0,6.0,18.0,1
ORD-005880,CUST-02586,2024-02-11 00:00:00,2024-02-11,Completed,Credit Card,29.99,1.5,7.99,36.48,9.5,18.99,1
ORD-005881,CUST-02587,2025-02-23 00:00:00,2025-02-23,Completed,Buy Now Pay Later,64.99,6.5,0.0,58.49,21.0,37.49,1
ORD-005882,CUST-02587,2025-03-22 00:00:00,2025-03-22,Completed,Buy Now Pay Later,29.99,4.5,0.0,25.49,8.0,17.49,2
ORD-005883,CUST-02587,2025-05-08 00:00:00,2025-05-08,Completed,Credit Card,119.97,23.99,0.0,95.98,36.0,59.98,3
ORD-005884,CUST-02587,2025-05-24 00:00:00,2025-05-24,Completed,PayPal,68.0,0.0,0.0,68.0,22.0,46.0,4
ORD-005885,CUST-02587,2025-06-22 00:00:00,2025-06-22,Completed,Credit Card,75.97999999999999,3.8,0.0,72.18,20.2,51.98,5
ORD-005886,CUST-02587,2025-08-16 00:00:00,2025-08-16,Completed,PayPal,104.99000000000001,0.0,0.0,104.99,33.0,71.99,6
ORD-005887,CUST-02587,2025-09-09 00:00:00,2025-09-09,Completed,Credit Card,586.96,0.0,0.0,586.96,261.2,325.76,7
ORD-005888,CUST-02587,2025-12-07 00:00:00,2025-12-07,Completed,Credit Card,81.99000000000001,8.2,0.0,73.79,27.0,46.79,8
ORD-005889,CUST-02588,2024-07-29 00:00:00,2024-07-29,Completed,Credit Card,244.98000000000002,0.0,0.0,244.98,91.0,153.98,1
ORD-005890,CUST-02588,2024-09-06 00:00:00,2024-09-06,Completed,PayPal,39.99,0.0,0.0,39.99,14.0,25.99,2
ORD-005891,CUST-02588,2024-12-13 00:00:00,2024-12-13,Completed,Credit Card,343.0,68.6,0.0,274.4,146.0,128.4,3
ORD-005892,CUST-02588,2025-02-28 00:00:00,2025-02-28,Completed,Credit Card,22.0,0.0,0.0,22.0,5.2,16.8,4
ORD-005893,CUST-02588,2025-04-10 00:00:00,2025-04-10,Completed,Buy Now Pay Later,399.98,60.0,0.0,339.98,170.0,169.98,5
ORD-005894,CUST-02588,2025-06-02 00:00:00,2025-06-02,Completed,Buy Now Pay Later,89.97999999999999,0.0,9.99,99.97,28.5,61.48,6
ORD-005895,CUST-02588,2025-07-25 00:00:00,2025-07-25,Completed,Credit Card,196.98000000000002,39.4,0.0,157.58,74.2,83.38,7
ORD-005896,CUST-02588,2025-09-10 00:00:00,2025-09-10,Completed,Credit Card,152.5,30.5,4.99,126.99,52.0,70.0,8
ORD-005897,CUST-02588,2025-11-02 00:00:00,2025-11-02,Returned,PayPal,84.99000000000001,0.0,0.0,84.99,27.0,57.99,9
ORD-005898,CUST-02589,2025-04-12 00:00:00,2025-04-12,Completed,Credit Card,29.99,6.0,9.99,33.98,9.5,14.49,1
ORD-005899,CUST-02590,2024-05-03 00:00:00,2024-05-03,Completed,Credit Card,99.98,10.0,0.0,89.98,34.0,55.98,1
ORD-005900,CUST-02591,2024-12-04 00:00:00,2024-12-04,Completed,PayPal,239.98000000000002,12.0,0.0,227.98,97.0,130.98,1
ORD-005901,CUST-02591,2024-12-29 00:00:00,2024-12-29,Returned,PayPal,178.99,17.9,9.99,171.08,57.0,104.09,2
ORD-005902,CUST-02591,2025-02-07 00:00:00,2025-02-07,Returned,Credit Card,45.0,2.25,9.99,52.74,15.0,27.75,3
ORD-005903,CUST-02592,2025-11-24 00:00:00,2025-11-24,Completed,Credit Card,129.98,19.5,0.0,110.48,50.0,60.48,1
ORD-005904,CUST-02593,2024-03-22 00:00:00,2024-03-22,Completed,Credit Card,328.99,32.9,0.0,296.09,144.0,152.09,1
ORD-005905,CUST-02594,2024-05-05 00:00:00,2024-05-05,Completed,Credit Card,32.5,0.0,7.99,40.49,10.0,22.5,1
ORD-005906,CUST-02594,2024-08-16 00:00:00,2024-08-16,Completed,PayPal,63.989999999999995,0.0,0.0,63.99,16.5,47.49,2
ORD-005907,CUST-02594,2024-09-18 00:00:00,2024-09-18,Completed,PayPal,399.98,60.0,7.99,347.97,193.0,146.98,3
ORD-005908,CUST-02595,2024-09-11 00:00:00,2024-09-11,Completed,PayPal,29.99,6.0,0.0,23.99,9.5,14.49,1
ORD-005909,CUST-02595,2024-09-28 00:00:00,2024-09-28,Completed,PayPal,435.98,0.0,0.0,435.98,200.2,235.78,2
ORD-005910,CUST-02595,2024-11-12 00:00:00,2024-11-12,Completed,PayPal,343.98,51.6,0.0,292.38,145.5,146.88,3
ORD-005911,CUST-02596,2025-09-19 00:00:00,2025-09-19,Completed,PayPal,340.98,0.0,0.0,340.98,121.5,219.48,1
ORD-005912,CUST-02597,2024-03-08 00:00:00,2024-03-08,Completed,Credit Card,513.98,0.0,0.0,513.98,222.5,291.48,1
ORD-005913,CUST-02598,2024-03-05 00:00:00,2024-03-05,Completed,Credit Card,89.99,0.0,0.0,89.99,36.0,53.99,1
ORD-005914,CUST-02598,2024-04-26 00:00:00,2024-04-26,Completed,PayPal,135.99,0.0,0.0,135.99,43.2,92.79,2
ORD-005915,CUST-02598,2024-05-18 00:00:00,2024-05-18,Completed,Credit Card,49.99,10.0,7.99,47.98,18.0,21.99,3
ORD-005916,CUST-02598,2024-08-31 00:00:00,2024-08-31,Completed,Credit Card,941.99,0.0,7.99,949.98,410.5,531.49,4
ORD-005917,CUST-02598,2024-09-22 00:00:00,2024-09-22,Completed,Credit Card,247.98000000000002,37.2,0.0,210.78,86.5,124.28,5
ORD-005918,CUST-02598,2024-10-31 00:00:00,2024-10-31,Cancelled,Credit Card,99.98,0.0,0.0,99.98,34.0,65.98,6
ORD-005919,CUST-02598,2024-12-29 00:00:00,2024-12-29,Returned,PayPal,159.99,0.0,0.0,159.99,56.0,103.99,7
ORD-005920,CUST-02599,2024-06-26 00:00:00,2024-06-26,Completed,Credit Card,68.0,0.0,0.0,68.0,17.0,51.0,1
ORD-005921,CUST-02599,2024-08-24 00:00:00,2024-08-24,Completed,PayPal,439.98,22.0,4.99,422.97,211.0,206.98,2
ORD-005922,CUST-02599,2024-11-02 00:00:00,2024-11-02,Completed,Credit Card,509.98,76.5,0.0,433.48,229.0,204.48,3
ORD-005923,CUST-02600,2025-07-22 00:00:00,2025-07-22,Completed,PayPal,120.0,0.0,7.99,127.99,42.0,78.0,1
ORD-005924,CUST-02600,2025-07-29 00:00:00,2025-07-29,Completed,Credit Card,199.99,20.0,0.0,179.99,85.0,94.99,2
ORD-005925,CUST-02600,2025-08-27 00:00:00,2025-08-27,Completed,Credit Card,59.99,0.0,9.99,69.98,20.0,39.99,3
ORD-005926,CUST-02601,2024-04-29 00:00:00,2024-04-29,Completed,Buy Now Pay Later,188.0,18.8,7.99,177.19,64.0,105.2,1
ORD-005927,CUST-02601,2024-07-11 00:00:00,2024-07-11,Cancelled,Credit Card,179.99,0.0,7.99,187.98,70.0,109.99,2
ORD-005928,CUST-02601,2024-08-14 00:00:00,2024-08-14,Completed,Credit Card,139.99,0.0,0.0,139.99,48.0,91.99,3
ORD-005929,CUST-02601,2024-09-19 00:00:00,2024-09-19,Completed,PayPal,44.989999999999995,4.5,0.0,40.49,12.7,27.79,4
ORD-005930,CUST-02601,2024-10-16 00:00:00,2024-10-16,Completed,Credit Card,153.98000000000002,23.1,4.99,135.87,48.0,82.88,5
ORD-005931,CUST-02601,2024-11-18 00:00:00,2024-11-18,Completed,Credit Card,378.99,37.9,0.0,341.09,166.0,175.09,6
ORD-005932,CUST-02601,2024-12-25 00:00:00,2024-12-25,Completed,Buy Now Pay Later,269.97,40.5,4.99,234.46,106.5,122.97,7
ORD-005933,CUST-02602,2025-12-19 00:00:00,2025-12-19,Completed,Credit Card,79.98,0.0,0.0,79.98,26.0,53.98,1
ORD-005934,CUST-02603,2024-09-18 00:00:00,2024-09-18,Completed,PayPal,179.99,0.0,0.0,179.99,70.0,109.99,1
ORD-005935,CUST-02603,2024-11-20 00:00:00,2024-11-20,Completed,Credit Card,87.0,0.0,7.99,94.99,28.0,59.0,2
ORD-005936,CUST-02603,2024-12-09 00:00:00,2024-12-09,Completed,Buy Now Pay Later,253.98,38.1,7.99,223.87,81.0,134.88,3
ORD-005937,CUST-02603,2025-01-13 00:00:00,2025-01-13,Completed,Credit Card,89.99,0.0,0.0,89.99,36.0,53.99,4
ORD-005938,CUST-02604,2025-12-13 00:00:00,2025-12-13,Completed,Credit Card,376.99,75.4,0.0,301.59,159.0,142.59,1
ORD-005939,CUST-02605,2025-02-11 00:00:00,2025-02-11,Completed,Credit Card,57.489999999999995,11.5,0.0,45.99,17.5,28.49,1
ORD-005940,CUST-02605,2025-04-13 00:00:00,2025-04-13,Completed,Credit Card,59.99,6.0,4.99,58.98,20.0,33.99,2
ORD-005941,CUST-02605,2025-06-01 00:00:00,2025-06-01,Completed,Credit Card,450.0,67.5,0.0,382.5,156.0,226.5,3
ORD-005942,CUST-02605,2025-08-29 00:00:00,2025-08-29,Completed,Credit Card,28.0,0.0,4.99,32.99,8.5,19.5,4
ORD-005943,CUST-02605,2025-09-21 00:00:00,2025-09-21,Completed,Credit Card,59.99,0.0,9.99,69.98,20.0,39.99,5
ORD-005944,CUST-02605,2025-11-27 00:00:00,2025-11-27,Completed,PayPal,134.99,0.0,7.99,142.98,51.0,83.99,6
ORD-005945,CUST-02606,2025-03-26 00:00:00,2025-03-26,Cancelled,PayPal,74.97,0.0,0.0,74.97,22.5,52.47,1
ORD-005946,CUST-02607,2025-04-23 00:00:00,2025-04-23,Completed,Credit Card,289.0,0.0,0.0,289.0,130.0,159.0,1
ORD-005947,CUST-02607,2025-07-01 00:00:00,2025-07-01,Completed,Credit Card,372.98,0.0,7.99,380.97,180.5,192.48,2
ORD-005948,CUST-02607,2025-07-30 00:00:00,2025-07-30,Completed,Credit Card,699.98,35.0,9.99,674.97,350.0,314.98,3
ORD-005949,CUST-02607,2025-09-23 00:00:00,2025-09-23,Completed,PayPal,34.0,0.0,7.99,41.99,8.5,25.5,4
ORD-005950,CUST-02607,2025-11-20 00:00:00,2025-11-20,Completed,Credit Card,159.99,8.0,4.99,156.98,45.2,106.79,5
ORD-005951,CUST-02607,2025-12-24 00:00:00,2025-12-24,Completed,Credit Card,203.99,0.0,0.0,203.99,58.2,145.79,6
ORD-005952,CUST-02608,2025-07-06 00:00:00,2025-07-06,Completed,PayPal,24.99,1.25,0.0,23.74,7.5,16.24,1
ORD-005953,CUST-02609,2025-03-30 00:00:00,2025-03-30,Completed,Debit Card,39.99,0.0,0.0,39.99,12.0,27.99,1
